area,response,var,label,estimate,ci,pd,ps,bf,ess,rhat
Laboratory and Cellular,Transaminases,[PCOV NoS] x [Fatigue scale],"$\beta$ = 0.11, CI~95%~[-0.1, 0.31], pd = 84.3%, ps = 52.1%, BF~10~ = 0.06",0.11,"[-0.1, 0.31]",0.843,0.521,0.06,11494.4,1
Laboratory and Cellular,Transaminases,[PCOV NoS] x [Pathologies: Diabetes (Yes)],"$\beta$ = 0.44, CI~95%~[-0.21, 1.09], pd = 90.3%, ps = 83.9%, BF~10~ = 0.26",0.44,"[-0.21, 1.09]",0.903,0.839,0.26,11286.7,1
Laboratory and Cellular,Transaminases,[PCOV NoS] x [Pathologies: Dyslipidemia (Yes)],"$\beta$ = -0.06, CI~95%~[-0.72, 0.55], pd = 56.9%, ps = 45%, BF~10~ = 0.11",-0.06,"[-0.72, 0.55]",0.569,0.45,0.11,10714.7,1
Laboratory and Cellular,Transaminases,[PCOV NoS] x [Pathologies: Hypertension (Yes)],"$\beta$ = 0.46, CI~95%~[-0.21, 1.13], pd = 91.1%, ps = 85.7%, BF~10~ = 0.3",0.46,"[-0.21, 1.13]",0.911,0.857,0.3,9257.7,1
Laboratory and Cellular,Transaminases,[PCOV NoS] x [Pathologies: Obesity (Yes)],"$\beta$ = -0.01, CI~95%~[-0.75, 0.74], pd = 51%, ps = 40.6%, BF~10~ = 0.13",-0.01,"[-0.75, 0.74]",0.51,0.406,0.13,10857.5,1
Laboratory and Cellular,Transaminases,[PCOV NoS] x [Sex: Female],"$\beta$ = 0, CI~95%~[-0.51, 0.51], pd = 50.3%, ps = 34.7%, BF~10~ = 0.09",0,"[-0.51, 0.51]",0.503,0.347,0.09,11196.9,1
Laboratory and Cellular,Transaminases,[PCOV NoV],"$\beta$ = 0.41, CI~95%~[-0.62, 1.47], pd = 78.7%, ps = 72.7%, BF~10~ = 0.25",0.41,"[-0.62, 1.47]",0.787,0.727,0.25,7949.3,1
Laboratory and Cellular,Transaminases,[PCOV NoV] x [Age],"$\beta$ = 0.03, CI~95%~[-0.18, 0.25], pd = 59.8%, ps = 24%, BF~10~ = 0.04",0.03,"[-0.18, 0.25]",0.598,0.24,0.04,12806,1
Laboratory and Cellular,Transaminases,[PCOV NoV] x [Education level: Cubic],"$\beta$ = -2.76, CI~95%~[-4.77, -0.69], pd = 99.6%, ps = 99.5%, BF~10~ = 10.34",-2.76,"[-4.77, -0.69]",0.996,0.995,10.34,8797.8,1
Laboratory and Cellular,Transaminases,[PCOV NoV] x [Education level: Linear],"$\beta$ = -2.89, CI~95%~[-5.21, -0.73], pd = 99.4%, ps = 99.1%, BF~10~ = 7.8",-2.89,"[-5.21, -0.73]",0.994,0.991,7.8,7976.9,1
Laboratory and Cellular,Transaminases,[PCOV NoV] x [Education level: Quadratic],"$\beta$ = 3.3, CI~95%~[0.64, 5.81], pd = 99.2%, ps = 99.1%, BF~10~ = 10.46",3.3,"[0.64, 5.81]",0.992,0.991,10.46,8922.8,1
Laboratory and Cellular,Transaminases,[PCOV NoV] x [Fatigue scale],"$\beta$ = 0, CI~95%~[-0.22, 0.22], pd = 50.7%, ps = 18.9%, BF~10~ = 0.04",0,"[-0.22, 0.22]",0.507,0.189,0.04,12140.6,1
Laboratory and Cellular,Transaminases,[PCOV NoV] x [Pathologies: Diabetes (Yes)],"$\beta$ = 0.33, CI~95%~[-0.29, 0.93], pd = 86.3%, ps = 77.4%, BF~10~ = 0.18",0.33,"[-0.29, 0.93]",0.863,0.774,0.18,12750.4,1
Laboratory and Cellular,Transaminases,[PCOV NoV] x [Pathologies: Dyslipidemia (Yes)],"$\beta$ = 0.22, CI~95%~[-0.44, 0.84], pd = 75%, ps = 64.1%, BF~10~ = 0.13",0.22,"[-0.44, 0.84]",0.75,0.641,0.13,10249.5,1
Laboratory and Cellular,Transaminases,[PCOV NoV] x [Pathologies: Hypertension (Yes)],"$\beta$ = -0.48, CI~95%~[-1.06, 0.1], pd = 94.7%, ps = 89.8%, BF~10~ = 0.37",-0.48,"[-1.06, 0.1]",0.947,0.898,0.37,9944.5,1
Laboratory and Cellular,Transaminases,[PCOV NoV] x [Pathologies: Obesity (Yes)],"$\beta$ = 0.36, CI~95%~[-0.39, 1.09], pd = 83.2%, ps = 75.9%, BF~10~ = 0.21",0.36,"[-0.39, 1.09]",0.832,0.759,0.21,10005.7,1
Laboratory and Cellular,Transaminases,[PCOV NoV] x [Sex: Female],"$\beta$ = 0.07, CI~95%~[-0.38, 0.51], pd = 62.8%, ps = 45.1%, BF~10~ = 0.08",0.07,"[-0.38, 0.51]",0.628,0.451,0.08,13443.9,1
Laboratory and Cellular,Transaminases,[PCOV Severity Score],"$\beta$ = 0.89, CI~95%~[0.09, 1.74], pd = 98.2%, ps = 96.9%, BF~10~ = 1.23",0.89,"[0.09, 1.74]",0.982,0.969,1.23,8013.3,1
Laboratory and Cellular,Transaminases,[PCOV Severity Score] x [Age],"$\beta$ = 0.38, CI~95%~[0.09, 0.69], pd = 99.3%, ps = 96.6%, BF~10~ = 1.01",0.38,"[0.09, 0.69]",0.993,0.966,1.01,9483.4,1
Laboratory and Cellular,Transaminases,[PCOV Severity Score] x [Education level: Cubic],"$\beta$ = -0.87, CI~95%~[-2.73, 1.1], pd = 81.7%, ps = 78.8%, BF~10~ = 0.49",-0.87,"[-2.73, 1.1]",0.817,0.788,0.49,8616.6,1
Laboratory and Cellular,Transaminases,[PCOV Severity Score] x [Education level: Linear],"$\beta$ = -2.95, CI~95%~[-5.32, -0.49], pd = 99%, ps = 98.8%, BF~10~ = 6.89",-2.95,"[-5.32, -0.49]",0.99,0.988,6.89,7720.4,1
Laboratory and Cellular,Transaminases,[PCOV Severity Score] x [Education level: Quadratic],"$\beta$ = 2.12, CI~95%~[0.08, 3.95], pd = 98.2%, ps = 97.8%, BF~10~ = 3.15",2.12,"[0.08, 3.95]",0.982,0.978,3.15,8974.4,1
Laboratory and Cellular,Transaminases,[PCOV Severity Score] x [Fatigue scale],"$\beta$ = -0.08, CI~95%~[-0.29, 0.13], pd = 78.1%, ps = 42.8%, BF~10~ = 0.05",-0.08,"[-0.29, 0.13]",0.781,0.428,0.05,11537.9,1
Laboratory and Cellular,Transaminases,[PCOV Severity Score] x [Pathologies: Diabetes (Yes)],"$\beta$ = -0.54, CI~95%~[-1.16, 0.08], pd = 95.6%, ps = 91.9%, BF~10~ = 0.45",-0.54,"[-1.16, 0.08]",0.956,0.919,0.45,10527.5,1
Laboratory and Cellular,Transaminases,[PCOV Severity Score] x [Pathologies: Dyslipidemia (Yes)],"$\beta$ = 0.16, CI~95%~[-0.42, 0.73], pd = 70.1%, ps = 57.7%, BF~10~ = 0.12",0.16,"[-0.42, 0.73]",0.701,0.577,0.12,11950.5,1
Laboratory and Cellular,Transaminases,[PCOV Severity Score] x [Pathologies: Hypertension (Yes)],"$\beta$ = -0.28, CI~95%~[-0.8, 0.25], pd = 85.4%, ps = 76%, BF~10~ = 0.16",-0.28,"[-0.8, 0.25]",0.854,0.76,0.16,9576.8,1
Laboratory and Cellular,Transaminases,[PCOV Severity Score] x [Pathologies: Obesity (Yes)],"$\beta$ = 0.38, CI~95%~[-0.55, 1.24], pd = 78.7%, ps = 72.1%, BF~10~ = 0.22",0.38,"[-0.55, 1.24]",0.787,0.721,0.22,10613.5,1
Laboratory and Cellular,Transaminases,[PCOV Severity Score] x [Sex: Female],"$\beta$ = 0.28, CI~95%~[-0.19, 0.73], pd = 87.7%, ps = 77.1%, BF~10~ = 0.16",0.28,"[-0.19, 0.73]",0.877,0.771,0.16,10633.3,1
Laboratory and Cellular,Transaminases,[Pathologies: Diabetes (Yes)],"$\beta$ = -0.24, CI~95%~[-0.85, 0.4], pd = 76.4%, ps = 66.3%, BF~10~ = 0.14",-0.24,"[-0.85, 0.4]",0.764,0.663,0.14,10711.5,1
Laboratory and Cellular,Transaminases,[Pathologies: Dyslipidemia (Yes)],"$\beta$ = 0.32, CI~95%~[-0.38, 1.09], pd = 79.7%, ps = 71.7%, BF~10~ = 0.18",0.32,"[-0.38, 1.09]",0.797,0.717,0.18,10352.6,1
Laboratory and Cellular,Transaminases,[Pathologies: Hypertension (Yes)],"$\beta$ = -0.38, CI~95%~[-0.88, 0.09], pd = 93.7%, ps = 86.8%, BF~10~ = 0.26",-0.38,"[-0.88, 0.09]",0.937,0.868,0.26,11038.5,1
Laboratory and Cellular,Transaminases,[Pathologies: Obesity (Yes)],"$\beta$ = 0.51, CI~95%~[-0.22, 1.33], pd = 90.4%, ps = 85.5%, BF~10~ = 0.32",0.51,"[-0.22, 1.33]",0.904,0.855,0.32,11247.3,1
Laboratory and Cellular,Transaminases,[Sex: Female],"$\beta$ = -0.3, CI~95%~[-0.69, 0.11], pd = 92.6%, ps = 83.4%, BF~10~ = 0.2",-0.3,"[-0.69, 0.11]",0.926,0.834,0.2,11850.1,1
Laboratory and Cellular,Triglycerides,[Age],"$\beta$ = 0.19, CI~95%~[-0.07, 0.44], pd = 92.2%, ps = 75%, BF~10~ = 0.12",0.19,"[-0.07, 0.44]",0.922,0.75,0.12,10287.9,1
Laboratory and Cellular,Triglycerides,[Education level: Cubic],"$\beta$ = -0.61, CI~95%~[-2.65, 1.44], pd = 71.6%, ps = 68.5%, BF~10~ = 0.44",-0.61,"[-2.65, 1.44]",0.716,0.685,0.44,7395.9,1.001
Laboratory and Cellular,Triglycerides,[Education level: Linear],"$\beta$ = 0.78, CI~95%~[-1.79, 3.35], pd = 72.2%, ps = 69.5%, BF~10~ = 0.52",0.78,"[-1.79, 3.35]",0.722,0.695,0.52,8177,1
Laboratory and Cellular,Triglycerides,[Education level: Quadratic],"$\beta$ = -0.59, CI~95%~[-2.82, 1.79], pd = 69%, ps = 66.2%, BF~10~ = 0.47",-0.59,"[-2.82, 1.79]",0.69,0.662,0.47,7026.9,1.001
Laboratory and Cellular,Triglycerides,[Fatigue scale],"$\beta$ = 0.03, CI~95%~[-0.18, 0.22], pd = 60.7%, ps = 23.8%, BF~10~ = 0.03",0.03,"[-0.18, 0.22]",0.607,0.238,0.03,16630.3,1
Laboratory and Cellular,Triglycerides,[PCOV NoS],"$\beta$ = 0.33, CI~95%~[-0.62, 1.35], pd = 74.4%, ps = 67.2%, BF~10~ = 0.2",0.33,"[-0.62, 1.35]",0.744,0.672,0.2,7729.4,1
Laboratory and Cellular,Triglycerides,[PCOV NoS] x [Age],"$\beta$ = -0.07, CI~95%~[-0.42, 0.28], pd = 66.1%, ps = 43.8%, BF~10~ = 0.06",-0.07,"[-0.42, 0.28]",0.661,0.438,0.06,11450.6,1
Laboratory and Cellular,Triglycerides,[PCOV NoS] x [Education level: Cubic],"$\beta$ = 0.11, CI~95%~[-2.21, 2.55], pd = 53.5%, ps = 50.2%, BF~10~ = 0.41",0.11,"[-2.21, 2.55]",0.535,0.502,0.41,6606.9,1.001
Laboratory and Cellular,Triglycerides,[PCOV NoS] x [Education level: Linear],"$\beta$ = -0.44, CI~95%~[-3.38, 2.57], pd = 61.8%, ps = 58.9%, BF~10~ = 0.52",-0.44,"[-3.38, 2.57]",0.618,0.589,0.52,6832.4,1
Laboratory and Cellular,Triglycerides,[PCOV NoS] x [Education level: Quadratic],"$\beta$ = -0.13, CI~95%~[-2.72, 2.65], pd = 53.8%, ps = 50.8%, BF~10~ = 0.46",-0.13,"[-2.72, 2.65]",0.538,0.508,0.46,6418,1.001
Laboratory and Cellular,Triglycerides,[PCOV NoS] x [Fatigue scale],"$\beta$ = -0.06, CI~95%~[-0.28, 0.17], pd = 70.1%, ps = 37.2%, BF~10~ = 0.04",-0.06,"[-0.28, 0.17]",0.701,0.372,0.04,13420.5,1
Laboratory and Cellular,Triglycerides,[PCOV NoS] x [Pathologies: Diabetes (Yes)],"$\beta$ = -0.09, CI~95%~[-0.84, 0.65], pd = 60.2%, ps = 49.4%, BF~10~ = 0.12",-0.09,"[-0.84, 0.65]",0.602,0.494,0.12,13611.3,1
Laboratory and Cellular,Triglycerides,[PCOV NoS] x [Pathologies: Dyslipidemia (Yes)],"$\beta$ = -0.43, CI~95%~[-1.1, 0.27], pd = 89%, ps = 82.4%, BF~10~ = 0.24",-0.43,"[-1.1, 0.27]",0.89,0.824,0.24,11870.8,1
Laboratory and Cellular,Triglycerides,[PCOV NoS] x [Pathologies: Hypertension (Yes)],"$\beta$ = 0.05, CI~95%~[-0.7, 0.78], pd = 55.1%, ps = 44.5%, BF~10~ = 0.13",0.05,"[-0.7, 0.78]",0.551,0.445,0.13,11668.9,1
Laboratory and Cellular,Triglycerides,[PCOV NoS] x [Pathologies: Obesity (Yes)],"$\beta$ = -0.17, CI~95%~[-1.01, 0.68], pd = 65.6%, ps = 56.8%, BF~10~ = 0.16",-0.17,"[-1.01, 0.68]",0.656,0.568,0.16,13637.8,1
Laboratory and Cellular,Triglycerides,[PCOV NoS] x [Sex: Female],"$\beta$ = -0.09, CI~95%~[-0.63, 0.52], pd = 61.7%, ps = 48.1%, BF~10~ = 0.1",-0.09,"[-0.63, 0.52]",0.617,0.481,0.1,12533.3,1.001
Laboratory and Cellular,Triglycerides,[PCOV NoV],"$\beta$ = -0.48, CI~95%~[-1.59, 0.62], pd = 80.3%, ps = 74.8%, BF~10~ = 0.26",-0.48,"[-1.59, 0.62]",0.803,0.748,0.26,6794.7,1
Laboratory and Cellular,Triglycerides,[PCOV NoV] x [Age],"$\beta$ = -0.1, CI~95%~[-0.34, 0.12], pd = 79.8%, ps = 49.7%, BF~10~ = 0.06",-0.1,"[-0.34, 0.12]",0.798,0.497,0.06,14770.5,1
Laboratory and Cellular,Triglycerides,[PCOV NoV] x [Education level: Cubic],"$\beta$ = -0.66, CI~95%~[-2.72, 1.48], pd = 72.9%, ps = 69.9%, BF~10~ = 0.43",-0.66,"[-2.72, 1.48]",0.729,0.699,0.43,7291.8,1.001
Laboratory and Cellular,Triglycerides,[PCOV NoV] x [Education level: Linear],"$\beta$ = 0.72, CI~95%~[-1.76, 2.98], pd = 72.5%, ps = 69.7%, BF~10~ = 0.48",0.72,"[-1.76, 2.98]",0.725,0.697,0.48,8398.8,1
Laboratory and Cellular,Triglycerides,[PCOV NoV] x [Education level: Quadratic],"$\beta$ = 0.11, CI~95%~[-2.53, 2.68], pd = 53%, ps = 50.2%, BF~10~ = 0.45",0.11,"[-2.53, 2.68]",0.53,0.502,0.45,7804.1,1
Laboratory and Cellular,Triglycerides,[PCOV NoV] x [Fatigue scale],"$\beta$ = 0.07, CI~95%~[-0.18, 0.31], pd = 72%, ps = 41.8%, BF~10~ = 0.05",0.07,"[-0.18, 0.31]",0.72,0.418,0.05,15144.9,1
Laboratory and Cellular,Triglycerides,[PCOV NoV] x [Pathologies: Diabetes (Yes)],"$\beta$ = 0.35, CI~95%~[-0.36, 0.98], pd = 83.5%, ps = 75.8%, BF~10~ = 0.19",0.35,"[-0.36, 0.98]",0.835,0.758,0.19,16580.1,1
Laboratory and Cellular,Triglycerides,[PCOV NoV] x [Pathologies: Dyslipidemia (Yes)],"$\beta$ = -0.28, CI~95%~[-1.02, 0.41], pd = 78.4%, ps = 70.2%, BF~10~ = 0.17",-0.28,"[-1.02, 0.41]",0.784,0.702,0.17,12610.7,1
Laboratory and Cellular,Triglycerides,[PCOV NoV] x [Pathologies: Hypertension (Yes)],"$\beta$ = 0.55, CI~95%~[-0.09, 1.19], pd = 95.4%, ps = 92%, BF~10~ = 0.48",0.55,"[-0.09, 1.19]",0.954,0.92,0.48,12442.9,1
Laboratory and Cellular,Triglycerides,[PCOV NoV] x [Pathologies: Obesity (Yes)],"$\beta$ = 0.19, CI~95%~[-0.63, 1.05], pd = 68%, ps = 59.1%, BF~10~ = 0.16",0.19,"[-0.63, 1.05]",0.68,0.591,0.16,13268.5,1
Laboratory and Cellular,Triglycerides,[PCOV NoV] x [Sex: Female],"$\beta$ = 0.07, CI~95%~[-0.44, 0.57], pd = 60.4%, ps = 45.5%, BF~10~ = 0.09",0.07,"[-0.44, 0.57]",0.604,0.455,0.09,14772.8,1
Laboratory and Cellular,Triglycerides,[PCOV Severity Score],"$\beta$ = -0.45, CI~95%~[-1.27, 0.42], pd = 84.4%, ps = 78.2%, BF~10~ = 0.24",-0.45,"[-1.27, 0.42]",0.844,0.782,0.24,7389.6,1
Laboratory and Cellular,Triglycerides,[PCOV Severity Score] x [Age],"$\beta$ = -0.08, CI~95%~[-0.4, 0.26], pd = 67.6%, ps = 44.4%, BF~10~ = 0.06",-0.08,"[-0.4, 0.26]",0.676,0.444,0.06,11513.1,1
Laboratory and Cellular,Triglycerides,[PCOV Severity Score] x [Education level: Cubic],"$\beta$ = 0.07, CI~95%~[-2.03, 2], pd = 52.5%, ps = 48.9%, BF~10~ = 0.36",0.07,"[-2.03, 2]",0.525,0.489,0.36,6961,1
Laboratory and Cellular,Triglycerides,[PCOV Severity Score] x [Education level: Linear],"$\beta$ = -0.1, CI~95%~[-2.61, 2.3], pd = 52.7%, ps = 49.9%, BF~10~ = 0.43",-0.1,"[-2.61, 2.3]",0.527,0.499,0.43,7212.9,1
Laboratory and Cellular,Triglycerides,[PCOV Severity Score] x [Education level: Quadratic],"$\beta$ = 1.3, CI~95%~[-0.69, 3.38], pd = 89.3%, ps = 87.4%, BF~10~ = 0.73",1.3,"[-0.69, 3.38]",0.893,0.874,0.73,7674,1
Laboratory and Cellular,Triglycerides,[PCOV Severity Score] x [Fatigue scale],"$\beta$ = -0.19, CI~95%~[-0.41, 0.05], pd = 94.6%, ps = 77.8%, BF~10~ = 0.14",-0.19,"[-0.41, 0.05]",0.946,0.778,0.14,15253.1,1
Laboratory and Cellular,Triglycerides,[PCOV Severity Score] x [Pathologies: Diabetes (Yes)],"$\beta$ = -0.03, CI~95%~[-0.74, 0.64], pd = 53.3%, ps = 43%, BF~10~ = 0.13",-0.03,"[-0.74, 0.64]",0.533,0.43,0.13,11869.5,1
Laboratory and Cellular,Triglycerides,[PCOV Severity Score] x [Pathologies: Dyslipidemia (Yes)],"$\beta$ = -0.37, CI~95%~[-1, 0.27], pd = 87.3%, ps = 79.6%, BF~10~ = 0.21",-0.37,"[-1, 0.27]",0.873,0.796,0.21,14841.1,1
Laboratory and Cellular,Triglycerides,[PCOV Severity Score] x [Pathologies: Hypertension (Yes)],"$\beta$ = 0.27, CI~95%~[-0.31, 0.86], pd = 81.4%, ps = 71.6%, BF~10~ = 0.15",0.27,"[-0.31, 0.86]",0.814,0.716,0.15,10639.5,1
Laboratory and Cellular,Triglycerides,[PCOV Severity Score] x [Pathologies: Obesity (Yes)],"$\beta$ = 1.55, CI~95%~[0.51, 2.56], pd = 99.8%, ps = 99.7%, BF~10~ = 12.18",1.55,"[0.51, 2.56]",0.998,0.997,12.18,13616.3,1
Laboratory and Cellular,Triglycerides,[PCOV Severity Score] x [Sex: Female],"$\beta$ = 0.38, CI~95%~[-0.15, 0.9], pd = 92.1%, ps = 85.2%, BF~10~ = 0.25",0.38,"[-0.15, 0.9]",0.921,0.852,0.25,11294.7,1
Laboratory and Cellular,Triglycerides,[Pathologies: Diabetes (Yes)],"$\beta$ = -0.28, CI~95%~[-1.01, 0.42], pd = 77.9%, ps = 69.1%, BF~10~ = 0.17",-0.28,"[-1.01, 0.42]",0.779,0.691,0.17,12748.8,1
Laboratory and Cellular,Triglycerides,[Pathologies: Dyslipidemia (Yes)],"$\beta$ = 0.76, CI~95%~[-0.05, 1.56], pd = 96.8%, ps = 94.6%, BF~10~ = 0.75",0.76,"[-0.05, 1.56]",0.968,0.946,0.75,13316.2,1
Laboratory and Cellular,Triglycerides,[Pathologies: Hypertension (Yes)],"$\beta$ = -0.02, CI~95%~[-0.57, 0.51], pd = 53.1%, ps = 38.2%, BF~10~ = 0.09",-0.02,"[-0.57, 0.51]",0.531,0.382,0.09,13655.2,1
Laboratory and Cellular,Triglycerides,[Pathologies: Obesity (Yes)],"$\beta$ = 0.7, CI~95%~[-0.16, 1.57], pd = 94.1%, ps = 90.6%, BF~10~ = 0.47",0.7,"[-0.16, 1.57]",0.941,0.906,0.47,12923.6,1
Laboratory and Cellular,Triglycerides,[Sex: Female],"$\beta$ = 0.15, CI~95%~[-0.31, 0.58], pd = 74.2%, ps = 58.3%, BF~10~ = 0.09",0.15,"[-0.31, 0.58]",0.742,0.583,0.09,13923.5,1
Laboratory and Cellular,Urea,[Age],"$\beta$ = 0.25, CI~95%~[0.02, 0.47], pd = 98.4%, ps = 90.1%, BF~10~ = 0.37",0.25,"[0.02, 0.47]",0.984,0.901,0.37,8225.2,1
Laboratory and Cellular,Urea,[Education level: Cubic],"$\beta$ = -0.05, CI~95%~[-2.02, 1.83], pd = 52%, ps = 48%, BF~10~ = 0.34",-0.05,"[-2.02, 1.83]",0.52,0.48,0.34,7250.7,1
Laboratory and Cellular,Urea,[Education level: Linear],"$\beta$ = -0.03, CI~95%~[-2.36, 2.34], pd = 51.1%, ps = 47.8%, BF~10~ = 0.41",-0.03,"[-2.36, 2.34]",0.511,0.478,0.41,7761.5,1.001
Laboratory and Cellular,Urea,[Education level: Quadratic],"$\beta$ = -0.06, CI~95%~[-2.23, 2.11], pd = 52.3%, ps = 48.7%, BF~10~ = 0.38",-0.06,"[-2.23, 2.11]",0.523,0.487,0.38,7558.7,1
Laboratory and Cellular,Urea,[Fatigue scale],"$\beta$ = -0.05, CI~95%~[-0.23, 0.12], pd = 68.7%, ps = 27.5%, BF~10~ = 0.04",-0.05,"[-0.23, 0.12]",0.687,0.275,0.04,15122.2,1.001
Laboratory and Cellular,Urea,[PCOV NoS],"$\beta$ = -0.14, CI~95%~[-1.06, 0.8], pd = 62.4%, ps = 53.9%, BF~10~ = 0.16",-0.14,"[-1.06, 0.8]",0.624,0.539,0.16,6643.7,1
Laboratory and Cellular,Urea,[PCOV NoS] x [Age],"$\beta$ = 0.02, CI~95%~[-0.3, 0.36], pd = 55.7%, ps = 31.8%, BF~10~ = 0.06",0.02,"[-0.3, 0.36]",0.557,0.318,0.06,8042.8,1.001
Laboratory and Cellular,Urea,[PCOV NoS] x [Education level: Cubic],"$\beta$ = 0.87, CI~95%~[-1.39, 3.14], pd = 77.1%, ps = 74.5%, BF~10~ = 0.51",0.87,"[-1.39, 3.14]",0.771,0.745,0.51,7202.5,1
Laboratory and Cellular,Urea,[PCOV NoS] x [Education level: Linear],"$\beta$ = -0.57, CI~95%~[-3.45, 2.31], pd = 65.9%, ps = 63.2%, BF~10~ = 0.53",-0.57,"[-3.45, 2.31]",0.659,0.632,0.53,6733.9,1
Laboratory and Cellular,Urea,[PCOV NoS] x [Education level: Quadratic],"$\beta$ = 0.15, CI~95%~[-2.44, 2.72], pd = 54.5%, ps = 51.6%, BF~10~ = 0.45",0.15,"[-2.44, 2.72]",0.545,0.516,0.45,6607.4,1
Laboratory and Cellular,Urea,[PCOV NoS] x [Fatigue scale],"$\beta$ = 0.02, CI~95%~[-0.19, 0.22], pd = 56.4%, ps = 21.5%, BF~10~ = 0.04",0.02,"[-0.19, 0.22]",0.564,0.215,0.04,10267.9,1
Laboratory and Cellular,Urea,[PCOV NoS] x [Pathologies: Diabetes (Yes)],"$\beta$ = -0.31, CI~95%~[-0.97, 0.36], pd = 82%, ps = 73.4%, BF~10~ = 0.17",-0.31,"[-0.97, 0.36]",0.82,0.734,0.17,9938.3,1
Laboratory and Cellular,Urea,[PCOV NoS] x [Pathologies: Dyslipidemia (Yes)],"$\beta$ = -0.32, CI~95%~[-0.97, 0.32], pd = 83%, ps = 74.6%, BF~10~ = 0.18",-0.32,"[-0.97, 0.32]",0.83,0.746,0.18,9286.7,1
Laboratory and Cellular,Urea,[PCOV NoS] x [Pathologies: Hypertension (Yes)],"$\beta$ = -0.05, CI~95%~[-0.73, 0.62], pd = 56.1%, ps = 44.3%, BF~10~ = 0.12",-0.05,"[-0.73, 0.62]",0.561,0.443,0.12,8334.8,1
Laboratory and Cellular,Urea,[PCOV NoS] x [Pathologies: Obesity (Yes)],"$\beta$ = 0.54, CI~95%~[-0.22, 1.29], pd = 91.8%, ps = 87%, BF~10~ = 0.33",0.54,"[-0.22, 1.29]",0.918,0.87,0.33,9231.8,1
Laboratory and Cellular,Urea,[PCOV NoS] x [Sex: Female],"$\beta$ = 0.29, CI~95%~[-0.23, 0.8], pd = 86.6%, ps = 77.3%, BF~10~ = 0.17",0.29,"[-0.23, 0.8]",0.866,0.773,0.17,8341.4,1
Laboratory and Cellular,Urea,[PCOV NoV],"$\beta$ = 0.53, CI~95%~[-0.49, 1.6], pd = 84.4%, ps = 79.4%, BF~10~ = 0.3",0.53,"[-0.49, 1.6]",0.844,0.794,0.3,6702.9,1
Laboratory and Cellular,Urea,[PCOV NoV] x [Age],"$\beta$ = -0.08, CI~95%~[-0.29, 0.13], pd = 76.1%, ps = 40.9%, BF~10~ = 0.05",-0.08,"[-0.29, 0.13]",0.761,0.409,0.05,12014.8,1
Laboratory and Cellular,Urea,[PCOV NoV] x [Education level: Cubic],"$\beta$ = 0.55, CI~95%~[-1.32, 2.52], pd = 71.5%, ps = 68%, BF~10~ = 0.38",0.55,"[-1.32, 2.52]",0.715,0.68,0.38,7955.7,1
Laboratory and Cellular,Urea,[PCOV NoV] x [Education level: Linear],"$\beta$ = 0.03, CI~95%~[-2.07, 2.25], pd = 51%, ps = 47.4%, BF~10~ = 0.36",0.03,"[-2.07, 2.25]",0.51,0.474,0.36,7805.3,1
Laboratory and Cellular,Urea,[PCOV NoV] x [Education level: Quadratic],"$\beta$ = -0.96, CI~95%~[-3.42, 1.59], pd = 76.4%, ps = 74%, BF~10~ = 0.57",-0.96,"[-3.42, 1.59]",0.764,0.74,0.57,8546.9,1
Laboratory and Cellular,Urea,[PCOV NoV] x [Fatigue scale],"$\beta$ = -0.28, CI~95%~[-0.5, -0.06], pd = 99.4%, ps = 94.4%, BF~10~ = 0.79",-0.28,"[-0.5, -0.06]",0.994,0.944,0.79,11839.1,1
Laboratory and Cellular,Urea,[PCOV NoV] x [Pathologies: Diabetes (Yes)],"$\beta$ = -0.01, CI~95%~[-0.64, 0.57], pd = 51.8%, ps = 38.3%, BF~10~ = 0.1",-0.01,"[-0.64, 0.57]",0.518,0.383,0.1,11603.4,1
Laboratory and Cellular,Urea,[PCOV NoV] x [Pathologies: Dyslipidemia (Yes)],"$\beta$ = -0.05, CI~95%~[-0.74, 0.57], pd = 56.2%, ps = 43.8%, BF~10~ = 0.11",-0.05,"[-0.74, 0.57]",0.562,0.438,0.11,8322.8,1
Laboratory and Cellular,Urea,[PCOV NoV] x [Pathologies: Hypertension (Yes)],"$\beta$ = -0.19, CI~95%~[-0.74, 0.43], pd = 72.7%, ps = 60.7%, BF~10~ = 0.12",-0.19,"[-0.74, 0.43]",0.727,0.607,0.12,8168.3,1
Laboratory and Cellular,Urea,[PCOV NoV] x [Pathologies: Obesity (Yes)],"$\beta$ = 0.36, CI~95%~[-0.4, 1.1], pd = 82.3%, ps = 74.9%, BF~10~ = 0.2",0.36,"[-0.4, 1.1]",0.823,0.749,0.2,9203.7,1
Laboratory and Cellular,Urea,[PCOV NoV] x [Sex: Female],"$\beta$ = -0.26, CI~95%~[-0.72, 0.2], pd = 86.7%, ps = 75.4%, BF~10~ = 0.14",-0.26,"[-0.72, 0.2]",0.867,0.754,0.14,13406.2,1
Laboratory and Cellular,Urea,[PCOV Severity Score],"$\beta$ = -0.38, CI~95%~[-1.21, 0.43], pd = 82%, ps = 75.2%, BF~10~ = 0.21",-0.38,"[-1.21, 0.43]",0.82,0.752,0.21,6462.4,1
Laboratory and Cellular,Urea,[PCOV Severity Score] x [Age],"$\beta$ = -0.05, CI~95%~[-0.36, 0.25], pd = 63.6%, ps = 37.7%, BF~10~ = 0.05",-0.05,"[-0.36, 0.25]",0.636,0.377,0.05,7688.9,1
